startdate,hectares,cause,lat,lon,province
2023-08-01,0.2,Natural,47.065,-84.055,Ontario
2023-08-03,0.1,Natural,46.201,-82.506,Ontario
2023-08-05,1.5,Natural,46.539,-82.947,Ontario
2023-08-06,0.5,Natural,46.511,-82.466,Ontario
2023-09-26,0.7,Natural,46.342,-82.649,Ontario
2023-10-01,0.1,Natural,46.669,-84.125,Ontario
2023-11-17,0.2,Human,46.898,-84.375,Ontario
2023-05-03,1.0,Human,50.146,-91.673,Ontario
2023-05-13,0.2,Human,50.088,-92.292,Ontario
2023-05-15,25.0,Human,50.389,-91.287,Ontario
2023-05-22,0.1,Human,53.452,-89.142,Ontario
2023-05-25,0.2,Human,50.492,-92.293,Ontario
2023-05-25,0.1,Human,51.219,-90.213,Ontario
2023-05-26,20426.5,Natural,51.764,-91.85,Ontario
2023-05-28,0.1,Human,51.233,-90.235,Ontario
2023-05-31,0.1,Natural,52.343,-90.615,Ontario
2023-05-31,14.0,Natural,52.215,-90.757,Ontario
2023-05-31,0.3,Natural,52.271,-90.75,Ontario
2023-06-01,0.1,Natural,51.011,-90.261,Ontario
2023-06-02,0.1,Natural,50.048,-91.847,Ontario
2023-06-03,0.5,Natural,50.503,-90.337,Ontario
2023-06-04,0.3,Natural,53.21,-89.975,Ontario
2023-06-05,37.0,Natural,52.549,-89.293,Ontario
2023-06-06,0.1,Natural,50.552,-90.282,Ontario
2023-06-06,2457.0,Natural,52.269,-90.251,Ontario
2023-06-06,824.8,Natural,52.092,-89.282,Ontario
2023-06-07,85.0,Natural,50.665,-90.912,Ontario
2023-06-07,1.0,Natural,50.428,-90.81,Ontario
2023-06-08,8.9,Natural,52.245,-90.617,Ontario
2023-06-08,18200.0,Natural,53.763,-90.701,Ontario
2023-06-09,0.2,Natural,51.597,-92.361,Ontario
2023-06-09,1.0,Natural,51.602,-92.388,Ontario
2023-06-09,0.1,Natural,51.01,-90.78,Ontario
2023-06-09,0.4,Natural,51.14,-90.628,Ontario
2023-06-09,2.6,Natural,51.762,-90.226,Ontario
2023-06-10,446.6,Natural,52.106,-89.81,Ontario
2023-06-10,67.1,Natural,53.582,-91.848,Ontario
2023-06-11,38033.2,Natural,50.973,-89.126,Ontario
2023-06-11,37.0,Natural,52.957,-89.278,Ontario
2023-06-11,62378.0,Natural,50.558,-90.108,Ontario
2023-06-12,0.6,Natural,50.817,-91.596,Ontario
2023-06-12,0.1,Natural,51.151,-91.62,Ontario
2023-06-12,6.8,Natural,51.689,-89.307,Ontario
2023-06-15,0.3,Natural,50.11,-91.928,Ontario
2023-06-15,0.2,Natural,50.525,-91.228,Ontario
2023-06-15,1.0,Natural,51.993,-91.317,Ontario
2023-06-15,28.1,Natural,52.077,-91.547,Ontario
2023-06-15,0.1,Natural,50.809,-91.542,Ontario
2023-06-16,0.6,Human,51.459,-90.204,Ontario
2023-06-17,0.2,Human,50.107,-92.229,Ontario
2023-06-19,6208.0,Natural,51.089,-90.822,Ontario
2023-06-20,11.6,Natural,51.669,-90.237,Ontario
2023-06-21,1.0,Natural,51.221,-91.894,Ontario
2023-06-21,17104.0,Natural,53.122,-90.366,Ontario
2023-06-21,4748.0,Natural,53.389,-90.411,Ontario
2023-06-23,0.1,Human,50.091,-91.949,Ontario
2023-06-23,0.3,Natural,51.543,-91.939,Ontario
2023-06-23,98.0,Natural,52.48,-89.257,Ontario
2023-06-23,2.0,Natural,53.864,-90.817,Ontario
2023-06-24,334.0,Human,53.911,-90.878,Ontario
2023-06-25,2493.0,Natural,53.177,-91.136,Ontario
2023-06-25,0.1,Natural,53.902,-89.899,Ontario
2023-06-26,3.0,Natural,51.602,-91.435,Ontario
2023-06-27,0.2,Natural,52.019,-92.045,Ontario
2023-06-28,54.5,Natural,53.912,-89.575,Ontario
2023-06-28,0.1,Natural,53.842,-89.535,Ontario
2023-06-28,5.5,Natural,52.573,-90.364,Ontario
2023-06-29,0.7,Natural,52.592,-91.438,Ontario
2023-07-02,0.1,Natural,50.626,-92.441,Ontario
2023-07-03,2.9,Natural,51.56,-90.267,Ontario
2023-07-03,8.0,Natural,51.674,-91.763,Ontario
2023-07-03,0.2,Natural,51.648,-91.762,Ontario
2023-07-04,0.5,Natural,50.57,-91.694,Ontario
2023-07-04,0.3,Natural,51.607,-92.238,Ontario
2023-07-04,1.0,Natural,52.142,-92.498,Ontario
2023-07-05,0.1,Natural,51.48,-89.723,Ontario
2023-07-05,237.0,Natural,54.487,-91.679,Ontario
2023-07-06,0.2,Natural,51.34,-90.204,Ontario
2023-07-08,5.0,Natural,51.086,-89.284,Ontario
2023-07-08,0.4,Natural,51.492,-89.542,Ontario
2023-07-08,0.2,Natural,50.435,-92.042,Ontario
2023-07-09,103.2,Natural,54.28,-91.594,Ontario
2023-07-12,0.1,Natural,51.352,-90.411,Ontario
2023-07-12,0.1,Natural,50.323,-92.763,Ontario
2023-07-19,0.1,Natural,50.134,-91.479,Ontario
2023-07-25,0.1,Natural,50.443,-92.919,Ontario
2023-07-27,0.1,Natural,51.492,-90.075,Ontario
2023-07-29,0.1,Natural,51.709,-91.671,Ontario
2023-07-30,2.0,Natural,51.749,-92.108,Ontario
2023-07-31,0.4,Natural,50.782,-90.788,Ontario
2023-08-05,0.3,Natural,50.957,-91.184,Ontario
2023-08-05,0.1,Natural,50.948,-91.19,Ontario
2023-08-05,3.0,Natural,50.646,-90.435,Ontario
2023-08-05,0.1,Natural,50.589,-90.466,Ontario
2023-08-07,0.1,Natural,50.163,-91.69,Ontario
2023-08-07,60.0,Natural,52.606,-89.015,Ontario
2023-08-09,0.2,Natural,50.849,-91.984,Ontario
2023-08-10,0.1,Human,50.163,-91.69,Ontario
2023-08-12,0.2,Natural,51.401,-90.03,Ontario
2023-08-14,4.0,Natural,52.615,-89.683,Ontario
2023-08-14,10.0,Natural,51.986,-89.948,Ontario
2023-08-14,0.5,Natural,51.124,-91.323,Ontario
2023-08-21,0.1,Natural,51.005,-91.281,Ontario
2023-09-04,0.2,Natural,51.403,-90.534,Ontario
2023-09-06,0.5,Natural,50.7,-90.525,Ontario
2023-09-10,0.4,Human,49.906,-92.276,Ontario
2023-09-27,0.5,Natural,50.389,-90.717,Ontario
2023-05-09,11.5,Human,51.234,-90.238,Ontario
2023-05-22,0.1,Human,46.711,-81.559,Ontario
2023-05-27,0.5,Human,46.689,-81.042,Ontario
2023-05-28,5.0,Human,46.199,-80.721,Ontario
2023-05-31,1.0,Human,46.5,-81.114,Ontario
2023-06-02,0.3,Natural,46.702,-81.598,Ontario
2023-06-02,0.3,Natural,46.792,-81.365,Ontario
2023-06-02,0.3,Natural,46.393,-81.645,Ontario
2023-06-02,0.1,Natural,45.996,-81.212,Ontario
2023-06-02,1291.9,Natural,46.571,-81.812,Ontario
2023-06-02,63.0,Natural,46.585,-81.817,Ontario
2023-06-02,0.1,Natural,46.732,-82.046,Ontario
2023-06-03,0.1,Natural,46.751,-81.939,Ontario
2023-06-03,14.8,Natural,46.555,-81.81,Ontario
2023-06-04,14.1,Natural,46.656,-82.116,Ontario
2023-06-04,5857.0,Natural,46.633,-82.262,Ontario
2023-06-04,1.5,Natural,46.607,-82.325,Ontario
2023-06-04,459.0,Natural,46.751,-81.997,Ontario
2023-06-04,0.5,Natural,46.821,-81.205,Ontario
2023-06-09,0.1,Natural,46.729,-81.952,Ontario
2023-06-10,0.1,Human,46.719,-80.59,Ontario
2023-07-03,0.2,Natural,46.985,-80.634,Ontario
2023-07-16,0.1,Human,46.214,-81.356,Ontario
2023-07-25,0.3,Natural,46.683,-80.503,Ontario
2023-07-26,8.0,Natural,46.091,-81.065,Ontario
2023-07-30,2.5,Natural,46.487,-82.302,Ontario
2023-07-30,0.1,Human,46.358,-81.606,Ontario
2023-08-05,0.2,Natural,46.284,-80.593,Ontario
2023-08-05,0.9,Natural,46.003,-81.051,Ontario
2023-08-05,0.3,Natural,45.999,-80.969,Ontario
2023-08-06,0.1,Natural,46.034,-81.122,Ontario
2023-08-06,0.1,Natural,46.119,-81.164,Ontario
2023-08-06,0.1,Natural,46.493,-82.444,Ontario
2023-08-06,0.2,Natural,46.904,-81.452,Ontario
2023-08-06,0.2,Natural,47.002,-81.362,Ontario
2023-08-06,1.1,Natural,46.656,-81.933,Ontario
2023-08-07,0.6,Natural,46.048,-81.511,Ontario
2023-08-07,0.1,Natural,46.436,-82.155,Ontario
2023-08-11,0.1,Natural,46.283,-81.38,Ontario
2023-08-23,0.1,Human,46.237,-80.759,Ontario
2023-09-02,0.2,Natural,46.276,-81.89,Ontario
2023-09-05,0.1,Natural,46.094,-81.449,Ontario
2023-09-27,0.1,Human,46.396,-80.966,Ontario
2023-10-03,0.6,Human,46.843,-80.554,Ontario
2023-10-04,0.6,Human,46.079,-81.154,Ontario
2023-05-08,0.4,Human,48.349,-89.26,Ontario
2023-05-14,6.0,Human,50.246,-89.321,Ontario
2023-05-14,0.1,Human,50.281,-89.076,Ontario
2023-05-26,0.5,Human,48.723,-88.602,Ontario
2023-05-31,0.1,Natural,50.228,-88.804,Ontario
2023-06-02,0.7,Natural,50.45,-89.927,Ontario
2023-06-03,0.1,Natural,49.074,-89.99,Ontario
2023-06-04,15.0,Natural,50.499,-89.56,Ontario
2023-06-05,0.2,Natural,50.789,-88.407,Ontario
2023-06-06,0.9,Natural,50.665,-88.992,Ontario
2023-06-07,3.4,Natural,50.922,-89.646,Ontario
2023-06-07,0.5,Natural,50.893,-89.84,Ontario
2023-06-07,0.8,Natural,50.526,-89.746,Ontario
2023-06-09,0.1,Natural,50.418,-89.206,Ontario
2023-06-10,0.2,Natural,50.896,-89.69,Ontario
2023-06-11,0.1,Natural,50.525,-89.265,Ontario
2023-06-12,13.8,Natural,50.925,-89.849,Ontario
2023-06-12,0.3,Natural,50.199,-88.954,Ontario
2023-06-13,0.1,Natural,48.97,-90.342,Ontario
2023-06-14,0.3,Human,50.255,-89.711,Ontario
2023-06-16,0.1,Human,49.183,-90.881,Ontario
2023-06-17,0.1,Natural,48.666,-89.087,Ontario
2023-06-24,3.2,Natural,50.765,-89.445,Ontario
2023-06-24,0.1,Natural,50.872,-89.376,Ontario
2023-06-28,0.1,Natural,50.678,-89.588,Ontario
2023-07-06,1.0,Natural,50.262,-88.422,Ontario
2023-07-13,0.1,Natural,50.481,-89.276,Ontario
2023-07-14,8.3,Natural,48.877,-90.735,Ontario
2023-07-21,0.2,Natural,50.35,-88.2,Ontario
2023-07-23,0.1,Natural,50.334,-88.799,Ontario
2023-07-23,0.1,Natural,48.771,-90.311,Ontario
2023-07-23,0.1,Natural,50.802,-89.213,Ontario
2023-07-23,0.1,Natural,50.742,-89.406,Ontario
2023-07-24,0.1,Natural,48.779,-90.392,Ontario
2023-07-24,0.1,Natural,48.878,-90.724,Ontario
2023-07-28,0.2,Natural,50.313,-89.279,Ontario
2023-08-02,0.5,Natural,48.478,-90.245,Ontario
2023-08-02,82.0,Natural,48.463,-90.863,Ontario
2023-08-03,0.1,Natural,50.322,-90.112,Ontario
2023-08-06,0.5,Natural,48.866,-90.913,Ontario
2023-08-21,0.2,Natural,50.314,-89.499,Ontario
2023-08-21,0.6,Natural,50.073,-89.41,Ontario
2023-08-21,0.2,Natural,50.035,-89.457,Ontario
2023-08-21,0.5,Natural,50.652,-89.348,Ontario
2023-09-02,0.1,Natural,49.094,-89.502,Ontario
2023-08-31,0.3,Natural,50.244,-88.531,Ontario
2023-09-19,0.1,Natural,48.74,-90.503,Ontario
2023-10-04,20.0,Natural,48.934,-89.296,Ontario
2023-05-11,1.2,Human,47.158,-81.959,Ontario
2023-05-13,3.0,Human,48.353,-81.277,Ontario
2023-05-13,0.4,Human,47.076,-81.928,Ontario
2023-05-14,1.9,Human,48.581,-81.27,Ontario
2023-05-28,2.0,Human,47.371,-81.548,Ontario
2023-05-31,8.5,Human,48.451,-81.534,Ontario
2023-06-04,149.0,Natural,47.998,-81.944,Ontario
2023-06-05,0.8,Natural,47.767,-81.845,Ontario
2023-07-22,0.1,Human,48.51,-81.197,Ontario
2023-07-31,0.1,Natural,47.976,-82.108,Ontario
2023-08-28,0.1,Human,47.966,-81.867,Ontario
2023-05-25,1.2,Human,48.688,-85.721,Ontario
2023-05-26,103.7,Human,48.615,-85.371,Ontario
2023-05-27,6678.1,Human,48.537,-85.17,Ontario
2023-06-01,0.1,Natural,49.153,-85.777,Ontario
2023-06-02,0.1,Human,48.684,-85.511,Ontario
2023-06-23,0.2,Human,48.601,-85.325,Ontario
2023-06-24,0.7,Natural,48.631,-84.761,Ontario
2023-07-13,1.3,Natural,49.176,-85.07,Ontario
2023-07-29,0.2,Human,48.294,-84.18,Ontario
2023-08-02,0.2,Natural,48.468,-85.856,Ontario
2023-08-04,0.1,Natural,48.827,-85.744,Ontario
2023-08-04,2.4,Natural,48.971,-85.953,Ontario
2023-08-04,0.1,Natural,49.004,-84.973,Ontario
2023-08-04,0.3,Natural,48.589,-85.718,Ontario
2023-08-05,0.4,Natural,48.271,-85.652,Ontario
2023-08-05,0.2,Natural,48.511,-85.342,Ontario
2023-08-05,0.1,Natural,48.558,-85.393,Ontario
2023-08-05,0.5,Natural,48.77,-85.319,Ontario
2023-08-05,0.1,Natural,48.485,-83.744,Ontario
2023-08-05,0.1,Natural,48.861,-85.404,Ontario
2023-08-06,0.1,Human,48.591,-85.444,Ontario
2023-08-06,0.1,Natural,48.42,-85.884,Ontario
2023-08-06,0.1,Natural,48.665,-85.58,Ontario
2023-08-07,0.1,Human,48.508,-85.12,Ontario
2023-08-07,0.3,Natural,48.888,-86.346,Ontario
2023-08-08,0.1,Natural,48.704,-86.155,Ontario
2023-08-09,0.1,Human,49.018,-85.603,Ontario
2023-08-09,0.1,Natural,48.9,-86.225,Ontario
2023-08-10,0.1,Natural,48.803,-86.056,Ontario
2023-09-19,0.1,Natural,49.168,-85.775,Ontario
2023-09-26,0.1,Human,47.833,-84.721,Ontario
2023-08-03,0.2,Natural,48.467,-85.856,Ontario
2023-08-09,0.1,Natural,48.261,-85.743,Ontario
2023-08-03,0.2,Natural,48.212,-85.757,Ontario
2023-08-04,0.9,Natural,48.325,-86.161,Ontario
2023-08-04,0.4,Natural,48.271,-85.653,Ontario
2023-08-05,0.2,Natural,48.37,-86.106,Ontario
2023-08-05,0.1,Natural,48.109,-85.982,Ontario
2023-08-05,0.1,Natural,48.196,-85.844,Ontario
2023-08-05,0.1,Natural,48.132,-85.881,Ontario
2023-08-05,0.1,Natural,48.416,-85.882,Ontario
2023-04-30,10.0,Human,50.4169,-96.0169,Manitoba
2023-05-02,122.0,Human,51.2419,-97.7667,Manitoba
2023-05-03,12.8,Human,51.5814,-98.7156,Manitoba
2023-05-03,50.0,Human,51.7097,-98.6408,Manitoba
2023-05-04,1269.0,Human,51.955,-99.6419,Manitoba
2023-05-04,13.0,Human,49.6353,-95.6661,Manitoba
2023-05-05,12.4,Human,52.3658,-97.0283,Manitoba
2023-05-06,327.5,Human,51.7136,-98.6169,Manitoba
2023-05-06,11.7,Human,51.3656,-97.5325,Manitoba
2023-05-07,10.0,Human,51.9231,-99.5408,Manitoba
2023-05-10,1.4,Human,50.2964,-95.6183,Manitoba
2023-05-11,6.4,Human,51.1567,-96.2678,Manitoba
2023-05-11,166.2,Human,51.6167,-98.6772,Manitoba
2023-05-14,10.4,Human,51.9192,-99.5681,Manitoba
2023-05-15,52.6,Human,51.7175,-98.535,Manitoba
2023-05-15,36.3,Human,51.9822,-99.6078,Manitoba
2023-05-16,4.0,Human,51.5342,-98.7322,Manitoba
2023-05-16,9.4,Human,51.7114,-98.6644,Manitoba
2023-05-21,0.5,Human,49.2758,-96.0808,Manitoba
2023-05-23,0.1,Human,52.1714,-95.3856,Manitoba
2023-05-24,0.1,Human,52.1528,-95.3769,Manitoba
2023-05-25,2.2,Human,50.625,-96.4539,Manitoba
2023-05-26,0.1,Human,52.1542,-95.3772,Manitoba
2023-05-26,18.1,Human,50.3994,-95.7533,Manitoba
2023-05-28,22.0,Human,51.9797,-96.8139,Manitoba
2023-05-28,2.5,Human,50.5756,-96.2411,Manitoba
2023-05-29,19.2,Human,51.5419,-98.6289,Manitoba
2023-05-31,0.1,Human,49.8017,-95.1836,Manitoba
2023-06-03,1.0,Natural,52.29,-96.9103,Manitoba
2023-06-03,2.5,Natural,51.5578,-96.1906,Manitoba
2023-06-03,0.1,Natural,51.9967,-96.52,Manitoba
2023-06-03,0.2,Natural,52.3342,-96.8942,Manitoba
2023-06-03,3.0,Natural,52.1478,-96.6208,Manitoba
2023-06-03,21.0,Natural,52.8786,-96.5647,Manitoba
2023-06-03,0.3,Natural,52.1258,-96.7306,Manitoba
2023-06-04,14.0,Natural,52.4342,-95.5572,Manitoba
2023-06-04,12.0,Natural,52.1839,-96.2486,Manitoba
2023-06-04,17.0,Natural,51.7689,-95.6831,Manitoba
2023-06-04,48.0,Natural,52.3142,-95.4742,Manitoba
2023-06-04,0.1,Natural,52.2878,-96.9867,Manitoba
2023-06-04,850.0,Natural,52.5019,-95.5689,Manitoba
2023-06-05,0.2,Natural,51.5586,-95.8172,Manitoba
2023-06-05,0.1,Natural,52.6431,-95.6989,Manitoba
2023-06-06,0.1,Natural,52.2611,-96.7125,Manitoba
2023-06-06,0.1,Natural,51.0928,-95.6878,Manitoba
2023-06-06,0.1,Natural,51.0019,-95.6669,Manitoba
2023-06-06,0.1,Natural,50.99,-95.6089,Manitoba
2023-06-07,1.0,Natural,51.3419,-95.3964,Manitoba
2023-06-07,5.4,Natural,52.8839,-96.8469,Manitoba
2023-06-07,554.0,Natural,53.0383,-96.8603,Manitoba
2023-06-08,0.1,Natural,51.7253,-95.6094,Manitoba
2023-06-08,0.8,Natural,52.5994,-96.6606,Manitoba
2023-06-09,10.5,Natural,52.3303,-96.6019,Manitoba
2023-06-09,0.6,Natural,51.2625,-96.2764,Manitoba
2023-06-10,2910.0,Natural,53.2792,-96.9242,Manitoba
2023-06-10,0.7,Natural,52.1908,-96.35,Manitoba
2023-06-11,394.0,Natural,53.1078,-96.5069,Manitoba
2023-06-11,0.1,Human,51.3208,-96.3597,Manitoba
2023-06-11,1940.0,Natural,52.6308,-95.7336,Manitoba
2023-06-11,0.5,Natural,49.6264,-95.1633,Manitoba
2023-06-11,1.4,Natural,50.8367,-95.8039,Manitoba
2023-06-13,1.2,Human,50.6606,-96.5017,Manitoba
2023-06-19,0.1,Human,51.2453,-96.6736,Manitoba
2023-06-23,2.8,Natural,50.8761,-96.0494,Manitoba
2023-06-24,1.1,Natural,51.615,-95.8892,Manitoba
2023-06-24,0.2,Human,50.4575,-95.1744,Manitoba
2023-06-24,1.0,Unknown,50.4942,-95.4508,Manitoba
2023-07-01,8.0,Human,52.1906,-98.7694,Manitoba
2023-07-01,3.0,Natural,50.9747,-95.6983,Manitoba
2023-07-03,1.0,Natural,51.0317,-96.1189,Manitoba
2023-07-03,0.2,Natural,50.5233,-95.8303,Manitoba
2023-07-04,20.0,Natural,52.6553,-96.7072,Manitoba
2023-07-05,13359.0,Natural,52.7689,-96.4156,Manitoba
2023-07-19,0.1,Human,52.3286,-96.975,Manitoba
2023-07-21,45.0,Natural,52.6481,-95.7817,Manitoba
2023-07-23,1000.0,Natural,53.1089,-96.5064,Manitoba
2023-07-29,5.0,Natural,52.2381,-99.8344,Manitoba
2023-08-01,6.7,Natural,52.0625,-95.5506,Manitoba
2023-08-02,5.0,Natural,52.6636,-96.3344,Manitoba
2023-08-04,0.1,Natural,50.3111,-95.2992,Manitoba
2023-08-05,1.0,Natural,49.9083,-95.4889,Manitoba
2023-08-06,0.1,Natural,50.3264,-95.7369,Manitoba
2023-08-06,0.1,Natural,50.7156,-95.6386,Manitoba
2023-08-07,0.9,Unknown,52.0822,-95.6014,Manitoba
2023-08-07,0.1,Human,49.6253,-96.365,Manitoba
2023-08-07,0.6,Natural,52.4358,-98.7908,Manitoba
2023-08-11,0.1,Natural,50.955,-95.5708,Manitoba
2023-08-12,1.3,Natural,52.3367,-95.53,Manitoba
2023-08-14,195.0,Natural,53.0419,-96.2742,Manitoba
2023-09-12,1.0,Human,52.3694,-97.0358,Manitoba
2023-09-18,0.5,Human,51.7969,-96.7117,Manitoba
2023-09-20,0.1,Human,50.0678,-95.5889,Manitoba
2023-09-23,0.1,Natural,52.7711,-96.8825,Manitoba
2023-09-29,0.1,Human,50.6819,-96.0906,Manitoba
2023-05-05,1.5,Human,54.9567,-95.2689,Manitoba
2023-05-06,0.2,Human,56.7978,-100.612,Manitoba
2023-05-13,0.2,Human,53.9403,-97.8853,Manitoba
2023-05-15,0.1,Human,54.1031,-97.6586,Manitoba
2023-05-15,0.1,Human,54.1028,-97.6603,Manitoba
2023-05-15,1.5,Human,54.1017,-97.7611,Manitoba
2023-05-15,3436.1,Human,54.5228,-97.7611,Manitoba
2023-05-15,0.4,Human,53.8647,-94.6228,Manitoba
2023-05-15,68.0,Human,54.1014,-97.6589,Manitoba
2023-05-19,1.0,Human,54.065,-97.7133,Manitoba
2023-05-21,0.1,Human,54.1036,-97.6581,Manitoba
2023-05-30,0.1,Human,56.5183,-94.1239,Manitoba
2023-06-05,37.2,Natural,53.6725,-95.325,Manitoba
2023-06-08,2.2,Natural,55.4964,-97.2725,Manitoba
2023-06-10,80.0,Natural,53.9036,-97.0533,Manitoba
2023-06-10,181.0,Natural,53.3303,-94.7756,Manitoba
2023-06-09,108.3,Human,56.5533,-90.8742,Manitoba
2023-06-10,63.3,Natural,57.0122,-90.3681,Manitoba
2023-06-10,1500.0,Natural,56.6264,-91.7167,Manitoba
2023-06-10,24.6,Natural,56.8867,-90.0383,Manitoba
2023-06-10,2175.0,Natural,56.9533,-93.1547,Manitoba
2023-06-11,112.0,Natural,56.5608,-90.9489,Manitoba
2023-06-11,414.4,Natural,56.5839,-91.1519,Manitoba
2023-06-11,2030.0,Natural,56.1592,-91.5933,Manitoba
2023-06-11,20000.0,Natural,56.4772,-92.2878,Manitoba
2023-06-11,0.1,Human,55.8611,-92.1133,Manitoba
2023-06-11,0.5,Human,55.86,-92.07,Manitoba
2023-06-11,4.0,Natural,55.73,-92.8928,Manitoba
2023-06-12,23014.0,Natural,56.5225,-99.6622,Manitoba
2023-06-12,0.1,Human,55.9247,-92.2294,Manitoba
2023-06-12,21.0,Natural,57.1206,-100.683,Manitoba
2023-06-12,19500.0,Natural,56.2092,-90.6069,Manitoba
2023-06-12,23.0,Natural,55.5153,-92.9317,Manitoba
2023-06-15,0.3,Human,56.4692,-99.9075,Manitoba
2023-06-16,67.8,Natural,55.8719,-101.201,Manitoba
2023-06-17,0.3,Human,54.5047,-94.7289,Manitoba
2023-06-18,15779.3,Natural,57.0006,-100.587,Manitoba
2023-06-18,14019.3,Natural,57.0575,-100.511,Manitoba
2023-06-18,2.0,Natural,55.4353,-98.3072,Manitoba
2023-06-18,10.0,Natural,55.5694,-99.6867,Manitoba
2023-06-18,309.5,Natural,56.7092,-98.4792,Manitoba
2023-06-18,749.2,Natural,56.6606,-98.3983,Manitoba
2023-06-19,11391.6,Natural,55.8589,-94.3678,Manitoba
2023-06-20,0.3,Natural,54.9658,-98.4706,Manitoba
2023-06-21,1.0,Human,56.4692,-99.9056,Manitoba
2023-06-21,0.1,Natural,54.4289,-97.7244,Manitoba
2023-06-23,451.0,Natural,56.6342,-101.909,Manitoba
2023-06-24,3.0,Natural,55.1608,-96.8564,Manitoba
2023-06-25,2.0,Human,54.5722,-98.1078,Manitoba
2023-06-25,0.1,Natural,54.3936,-97.5694,Manitoba
2023-06-26,8.0,Human,53.9703,-97.8244,Manitoba
2023-06-26,1.0,Human,53.9597,-97.83,Manitoba
2023-06-26,50.0,Natural,53.7956,-96.3006,Manitoba
2023-06-26,23.0,Natural,53.7547,-96.1553,Manitoba
2023-06-29,554.0,Natural,54.3497,-98.4075,Manitoba
2023-06-30,24.0,Natural,53.9292,-97.0736,Manitoba
2023-06-30,200.0,Natural,55.8553,-95.645,Manitoba
2023-07-01,5.0,Natural,57.4958,-98.4594,Manitoba
2023-07-01,0.3,Natural,57.5,-98.4544,Manitoba
2023-07-01,15.0,Natural,57.5197,-98.7125,Manitoba
2023-07-01,309.7,Natural,53.7319,-97.0003,Manitoba
2023-07-01,50.0,Natural,53.7828,-96.9439,Manitoba
2023-07-01,2.4,Natural,56.7447,-100.522,Manitoba
2023-07-01,53.4,Natural,56.7583,-100.565,Manitoba
2023-07-01,64.7,Natural,56.235,-101.274,Manitoba
2023-07-01,11017.0,Natural,56.2333,-101.628,Manitoba
2023-07-01,0.2,Natural,56.7194,-100.522,Manitoba
2023-07-02,30.0,Natural,55.6003,-96.5528,Manitoba
2023-07-02,25.0,Natural,55.4211,-99.0811,Manitoba
2023-07-02,1.7,Natural,55.2556,-98.4472,Manitoba
2023-07-02,0.1,Natural,54.9,-97.8722,Manitoba
2023-07-02,663.3,Natural,54.555,-96.5514,Manitoba
2023-07-02,20.0,Natural,54.5342,-96.5467,Manitoba
